"id_D";"date_R";"jour";"mois";"annee";"semaine";"id_t_jour";"id_M";"id_S"
"20180388";"06/07/2018";"6";"7";"2018";"27";"1";"19";"79"
"20180389";"09/07/2018";"9";"7";"2018";"28";"1";"19";"80"
"20180390";"10/07/2018";"10";"7";"2018";"28";"1";"19";"80"
"20180391";"11/07/2018";"11";"7";"2018";"28";"1";"19";"80"
"20180392";"12/07/2018";"12";"7";"2018";"28";"1";"19";"80"
"20180393";"13/07/2018";"13";"7";"2018";"28";"1";"19";"80"
"20180394";"16/07/2018";"16";"7";"2018";"29";"1";"19";"81"
"20180395";"17/07/2018";"17";"7";"2018";"29";"1";"19";"81"
"20180396";"18/07/2018";"18";"7";"2018";"29";"1";"19";"81"
"20180397";"19/07/2018";"19";"7";"2018";"29";"1";"19";"81"
"20180398";"20/07/2018";"20";"7";"2018";"29";"1";"19";"81"
"20180399";"23/07/2018";"23";"7";"2018";"30";"1";"19";"82"
"20180400";"24/07/2018";"24";"7";"2018";"30";"1";"19";"82"
"20180401";"25/07/2018";"25";"7";"2018";"30";"1";"19";"82"
"20180402";"26/07/2018";"26";"7";"2018";"30";"1";"19";"82"
"20180403";"27/07/2018";"27";"7";"2018";"30";"1";"19";"82"
"20180404";"30/07/2018";"30";"7";"2018";"31";"1";"19";"83"
"20180405";"31/07/2018";"31";"7";"2018";"31";"1";"19";"83"
"20180406";"01/08/2018";"1";"8";"2018";"31";"1";"20";"83"
"20180407";"03/09/2018";"3";"9";"2018";"36";"1";"21";"88"
"20180408";"04/09/2018";"4";"9";"2018";"36";"1";"21";"88"
"20180409";"05/09/2018";"5";"9";"2018";"36";"1";"21";"88"
"20180410";"06/09/2018";"6";"9";"2018";"36";"1";"21";"88"
"20180411";"07/09/2018";"7";"9";"2018";"36";"1";"21";"88"
"20180412";"10/09/2018";"10";"9";"2018";"37";"1";"21";"89"
"20180413";"11/09/2018";"11";"9";"2018";"37";"1";"21";"89"
"20180414";"12/09/2018";"12";"9";"2018";"37";"1";"21";"89"
"20180415";"13/09/2018";"13";"9";"2018";"37";"1";"21";"89"
"20180416";"14/09/2018";"14";"9";"2018";"37";"1";"21";"89"
"20180417";"17/09/2018";"17";"9";"2018";"38";"1";"21";"90"
"20180418";"18/09/2018";"18";"9";"2018";"38";"1";"21";"90"
"20180419";"19/09/2018";"19";"9";"2018";"38";"1";"21";"90"
"20180420";"20/09/2018";"20";"9";"2018";"38";"1";"21";"90"
"20180421";"21/09/2018";"21";"9";"2018";"38";"1";"21";"90"
"20180422";"24/09/2018";"24";"9";"2018";"39";"1";"21";"91"
"20180423";"25/09/2018";"25";"9";"2018";"39";"1";"21";"91"
"20180424";"26/09/2018";"26";"9";"2018";"39";"1";"21";"91"
"20180425";"27/09/2018";"27";"9";"2018";"39";"1";"21";"91"
"20180426";"28/09/2018";"28";"9";"2018";"39";"1";"21";"91"
"20180427";"01/10/2018";"1";"10";"2018";"40";"1";"22";"92"
"20180428";"02/10/2018";"2";"10";"2018";"40";"1";"22";"92"
"20180429";"03/10/2018";"3";"10";"2018";"40";"1";"22";"92"
"20180430";"04/10/2018";"4";"10";"2018";"40";"1";"22";"92"
"20180431";"05/10/2018";"5";"10";"2018";"40";"1";"22";"92"
"20180432";"08/10/2018";"8";"10";"2018";"41";"1";"22";"93"
"20180433";"09/10/2018";"9";"10";"2018";"41";"1";"22";"93"
"20180434";"10/10/2018";"10";"10";"2018";"41";"1";"22";"93"
"20180435";"11/10/2018";"11";"10";"2018";"41";"1";"22";"93"
"20180436";"12/10/2018";"12";"10";"2018";"41";"1";"22";"93"
"20180437";"15/10/2018";"15";"10";"2018";"42";"1";"22";"94"
"20180438";"16/10/2018";"16";"10";"2018";"42";"1";"22";"94"
"20180439";"17/10/2018";"17";"10";"2018";"42";"1";"22";"94"
"20180440";"18/10/2018";"18";"10";"2018";"42";"1";"22";"94"
"20180441";"19/10/2018";"19";"10";"2018";"42";"1";"22";"94"
"20180442";"22/10/2018";"22";"10";"2018";"43";"1";"22";"95"
"20180443";"23/10/2018";"23";"10";"2018";"43";"1";"22";"95"
"20180444";"24/10/2018";"24";"10";"2018";"43";"1";"22";"95"
"20180445";"25/10/2018";"25";"10";"2018";"43";"1";"22";"95"
"20180446";"26/10/2018";"26";"10";"2018";"43";"1";"22";"95"
"20180447";"29/10/2018";"29";"10";"2018";"44";"1";"22";"96"
"20180448";"30/10/2018";"30";"10";"2018";"44";"1";"22";"96"
"20180449";"01/11/2018";"1";"11";"2018";"44";"1";"23";"96"
"20180450";"02/11/2018";"2";"11";"2018";"44";"1";"23";"96"
"20180451";"05/11/2018";"5";"11";"2018";"45";"1";"23";"97"
"20180452";"06/11/2018";"6";"11";"2018";"45";"1";"23";"97"
"20180453";"07/11/2018";"7";"11";"2018";"45";"1";"23";"97"
"20180454";"08/11/2018";"8";"11";"2018";"45";"1";"23";"97"
"20180455";"09/11/2018";"9";"11";"2018";"45";"1";"23";"97"
"20180456";"12/11/2018";"12";"11";"2018";"46";"1";"23";"98"
"20180457";"13/11/2018";"13";"11";"2018";"46";"1";"23";"98"
"20180458";"14/11/2018";"14";"11";"2018";"46";"1";"23";"98"
"20180459";"15/11/2018";"15";"11";"2018";"46";"1";"23";"98"
"20180460";"16/11/2018";"16";"11";"2018";"46";"1";"23";"98"
"20180461";"19/11/2018";"19";"11";"2018";"47";"1";"23";"99"
"20180462";"20/11/2018";"20";"11";"2018";"47";"1";"23";"99"
"20180463";"21/11/2018";"21";"11";"2018";"47";"1";"23";"99"
"20180464";"22/11/2018";"22";"11";"2018";"47";"1";"23";"99"
"20180465";"23/11/2018";"23";"11";"2018";"47";"1";"23";"99"
"20180466";"26/11/2018";"26";"11";"2018";"48";"1";"23";"100"
"20180467";"27/11/2018";"27";"11";"2018";"48";"1";"23";"100"
"20180468";"28/11/2018";"28";"11";"2018";"48";"1";"23";"100"
"20180469";"29/11/2018";"29";"11";"2018";"48";"1";"23";"100"
"20180470";"30/11/2018";"30";"11";"2018";"48";"1";"23";"100"
"20180471";"03/12/2018";"3";"12";"2018";"49";"1";"24";"101"
"20180472";"04/12/2018";"4";"12";"2018";"49";"1";"24";"101"
"20180473";"05/12/2018";"5";"12";"2018";"49";"1";"24";"101"
"20180474";"06/12/2018";"6";"12";"2018";"49";"1";"24";"101"
"20180475";"07/12/2018";"7";"12";"2018";"49";"1";"24";"101"
"20180476";"10/12/2018";"10";"12";"2018";"50";"1";"24";"102"
"20180477";"11/12/2018";"11";"12";"2018";"50";"1";"24";"102"
"20180478";"12/12/2018";"12";"12";"2018";"50";"1";"24";"102"
"20180479";"13/12/2018";"13";"12";"2018";"50";"1";"24";"102"
"20180480";"14/12/2018";"14";"12";"2018";"50";"1";"24";"102"
"20180481";"17/12/2018";"17";"12";"2018";"51";"1";"24";"103"
"20180482";"18/12/2018";"18";"12";"2018";"51";"1";"24";"103"
"20180483";"19/12/2018";"19";"12";"2018";"51";"1";"24";"103"
"20180484";"20/12/2018";"20";"12";"2018";"51";"1";"24";"103"
"20180485";"21/12/2018";"21";"12";"2018";"51";"1";"24";"103"
"20180486";"24/12/2018";"24";"12";"2018";"52";"1";"24";"104"
"20180487";"25/12/2018";"25";"12";"2018";"52";"1";"24";"104"
"20180488";"26/12/2018";"26";"12";"2018";"52";"1";"24";"104"
"20180489";"27/12/2018";"27";"12";"2018";"52";"1";"24";"104"
"20180490";"28/12/2018";"28";"12";"2018";"52";"1";"24";"104"
"20180491";"31/12/2018";"31";"12";"2018";"1";"1";"24";"53"
"20190492";"01/01/2019";"1";"1";"2019";"1";"1";"25";"105"
"20190493";"02/01/2019";"2";"1";"2019";"1";"1";"25";"105"
"20190494";"03/01/2019";"3";"1";"2019";"1";"1";"25";"105"
"20190495";"04/01/2019";"4";"1";"2019";"1";"1";"25";"105"
"20190496";"07/01/2019";"7";"1";"2019";"2";"1";"25";"106"
"20190497";"08/01/2019";"8";"1";"2019";"2";"1";"25";"106"
"20190498";"09/01/2019";"9";"1";"2019";"2";"1";"25";"106"
"20190499";"10/01/2019";"10";"1";"2019";"2";"1";"25";"106"
"20190500";"11/01/2019";"11";"1";"2019";"2";"1";"25";"106"
"20190501";"14/01/2019";"14";"1";"2019";"3";"1";"25";"107"
"20190502";"15/01/2019";"15";"1";"2019";"3";"1";"25";"107"
"20190503";"16/01/2019";"16";"1";"2019";"3";"1";"25";"107"
"20190504";"17/01/2019";"17";"1";"2019";"3";"1";"25";"107"
"20190505";"18/01/2019";"18";"1";"2019";"3";"1";"25";"107"
"20190506";"21/01/2019";"21";"1";"2019";"4";"1";"25";"108"
"20190507";"22/01/2019";"22";"1";"2019";"4";"1";"25";"108"
"20190508";"23/01/2019";"23";"1";"2019";"4";"1";"25";"108"
"20190509";"24/01/2019";"24";"1";"2019";"4";"1";"25";"108"
"20190510";"25/01/2019";"25";"1";"2019";"4";"1";"25";"108"
"20190511";"28/01/2019";"28";"1";"2019";"5";"1";"25";"109"
"20190512";"29/01/2019";"29";"1";"2019";"5";"1";"25";"109"
"20190513";"30/01/2019";"30";"1";"2019";"5";"1";"25";"109"
"20190514";"04/02/2019";"4";"2";"2019";"6";"1";"26";"110"
"20190515";"05/02/2019";"5";"2";"2019";"6";"1";"26";"110"
"20190516";"06/02/2019";"6";"2";"2019";"6";"1";"26";"110"
"20190517";"07/02/2019";"7";"2";"2019";"6";"1";"26";"110"
"20190518";"08/02/2019";"8";"2";"2019";"6";"1";"26";"110"
"20190519";"11/02/2019";"11";"2";"2019";"7";"1";"26";"111"
"20190520";"12/02/2019";"12";"2";"2019";"7";"1";"26";"111"
"20190521";"13/02/2019";"13";"2";"2019";"7";"1";"26";"111"
"20190522";"14/02/2019";"14";"2";"2019";"7";"1";"26";"111"
"20190523";"15/02/2019";"15";"2";"2019";"7";"1";"26";"111"
"20190524";"18/02/2019";"18";"2";"2019";"8";"1";"26";"112"
"20190525";"19/02/2019";"19";"2";"2019";"8";"1";"26";"112"
"20190526";"20/02/2019";"20";"2";"2019";"8";"1";"26";"112"
"20190527";"21/02/2019";"21";"2";"2019";"8";"1";"26";"112"
"20190528";"22/02/2019";"22";"2";"2019";"8";"1";"26";"112"
"20190529";"25/02/2019";"25";"2";"2019";"9";"1";"26";"113"
"20190530";"26/02/2019";"26";"2";"2019";"9";"1";"26";"113"
"20190531";"27/02/2019";"27";"2";"2019";"9";"1";"26";"113"
"20190532";"28/02/2019";"28";"2";"2019";"9";"1";"26";"113"
"20190533";"01/04/2019";"1";"4";"2019";"14";"1";"28";"118"
"20190534";"02/04/2019";"2";"4";"2019";"14";"1";"28";"118"
"20190535";"03/04/2019";"3";"4";"2019";"14";"1";"28";"118"
"20190536";"04/04/2019";"4";"4";"2019";"14";"1";"28";"118"
"20190537";"05/04/2019";"5";"4";"2019";"14";"1";"28";"118"
"20190538";"08/04/2019";"8";"4";"2019";"15";"1";"28";"119"
"20190539";"09/04/2019";"9";"4";"2019";"15";"1";"28";"119"
"20190540";"10/04/2019";"10";"4";"2019";"15";"1";"28";"119"
"20190541";"11/04/2019";"11";"4";"2019";"15";"1";"28";"119"
"20190542";"12/04/2019";"12";"4";"2019";"15";"1";"28";"119"
"20190543";"15/04/2019";"15";"4";"2019";"16";"1";"28";"120"
"20190544";"16/04/2019";"16";"4";"2019";"16";"1";"28";"120"
"20190545";"17/04/2019";"17";"4";"2019";"16";"1";"28";"120"
"20190546";"18/04/2019";"18";"4";"2019";"16";"1";"28";"120"
"20190547";"19/04/2019";"19";"4";"2019";"16";"1";"28";"120"
"20190548";"22/04/2019";"22";"4";"2019";"17";"1";"28";"121"
"20190549";"23/04/2019";"23";"4";"2019";"17";"1";"28";"121"
"20190550";"24/04/2019";"24";"4";"2019";"17";"1";"28";"121"
"20190551";"25/04/2019";"25";"4";"2019";"17";"1";"28";"121"
"20190552";"26/04/2019";"26";"4";"2019";"17";"1";"28";"121"
"20190553";"29/04/2019";"29";"4";"2019";"18";"1";"28";"122"
"20190554";"30/04/2019";"30";"4";"2019";"18";"1";"28";"122"
"20190555";"01/05/2019";"1";"5";"2019";"18";"1";"29";"122"
"20190556";"02/05/2019";"2";"5";"2019";"18";"1";"29";"122"
"20190557";"03/05/2019";"3";"5";"2019";"18";"1";"29";"122"
"20190558";"06/05/2019";"6";"5";"2019";"19";"1";"29";"123"
"20190559";"07/05/2019";"7";"5";"2019";"19";"1";"29";"123"
"20190560";"08/05/2019";"8";"5";"2019";"19";"1";"29";"123"
"20190561";"09/05/2019";"9";"5";"2019";"19";"1";"29";"123"
"20190562";"10/05/2019";"10";"5";"2019";"19";"1";"29";"123"
"20190563";"13/05/2019";"13";"5";"2019";"20";"1";"29";"124"
"20190564";"14/05/2019";"14";"5";"2019";"20";"1";"29";"124"
"20190565";"15/05/2019";"15";"5";"2019";"20";"1";"29";"124"
"20190566";"16/05/2019";"16";"5";"2019";"20";"1";"29";"124"
"20190567";"17/05/2019";"17";"5";"2019";"20";"1";"29";"124"
"20190568";"20/05/2019";"20";"5";"2019";"21";"1";"29";"125"
"20190569";"21/05/2019";"21";"5";"2019";"21";"1";"29";"125"
"20190570";"22/05/2019";"22";"5";"2019";"21";"1";"29";"125"
"20190571";"23/05/2019";"23";"5";"2019";"21";"1";"29";"125"
"20190572";"24/05/2019";"24";"5";"2019";"21";"1";"29";"125"
"20190573";"27/05/2019";"27";"5";"2019";"22";"1";"29";"126"
"20190574";"28/05/2019";"28";"5";"2019";"22";"1";"29";"126"
"20190575";"29/05/2019";"29";"5";"2019";"22";"1";"29";"126"
"20190576";"30/05/2019";"30";"5";"2019";"22";"1";"29";"126"
"20190577";"31/05/2019";"31";"5";"2019";"22";"1";"29";"126"
"20190578";"03/06/2019";"3";"6";"2019";"23";"1";"30";"127"
"20190579";"04/06/2019";"4";"6";"2019";"23";"1";"30";"127"
"20190580";"05/06/2019";"5";"6";"2019";"23";"1";"30";"127"
"20190581";"06/06/2019";"6";"6";"2019";"23";"1";"30";"127"
"20190582";"07/06/2019";"7";"6";"2019";"23";"1";"30";"127"
"20190583";"10/06/2019";"10";"6";"2019";"24";"1";"30";"128"
"20190584";"11/06/2019";"11";"6";"2019";"24";"1";"30";"128"
"20190585";"12/06/2019";"12";"6";"2019";"24";"1";"30";"128"
"20190586";"13/06/2019";"13";"6";"2019";"24";"1";"30";"128"
"20190587";"14/06/2019";"14";"6";"2019";"24";"1";"30";"128"
"20190588";"17/06/2019";"17";"6";"2019";"25";"1";"30";"129"
"20190589";"18/06/2019";"18";"6";"2019";"25";"1";"30";"129"
"20190590";"19/06/2019";"19";"6";"2019";"25";"1";"30";"129"
"20190591";"20/06/2019";"20";"6";"2019";"25";"1";"30";"129"
"20190592";"21/06/2019";"21";"6";"2019";"25";"1";"30";"129"
"20190593";"24/06/2019";"24";"6";"2019";"26";"1";"30";"130"
"20190594";"25/06/2019";"25";"6";"2019";"26";"1";"30";"130"
"20190595";"26/06/2019";"26";"6";"2019";"26";"1";"30";"130"
"20190596";"27/06/2019";"27";"6";"2019";"26";"1";"30";"130"
"20190597";"28/06/2019";"28";"6";"2019";"26";"1";"30";"130"
"20190598";"01/07/2019";"1";"7";"2019";"27";"1";"31";"131"
"20190599";"02/07/2019";"2";"7";"2019";"27";"1";"31";"131"
"20190600";"03/07/2019";"3";"7";"2019";"27";"1";"31";"131"
"20190601";"04/07/2019";"4";"7";"2019";"27";"1";"31";"131"
"20190602";"05/07/2019";"5";"7";"2019";"27";"1";"31";"131"
"20190603";"08/07/2019";"8";"7";"2019";"28";"1";"31";"132"
"20190604";"09/07/2019";"9";"7";"2019";"28";"1";"31";"132"
